"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16721-40039","W","Michael","Raffl","6.666666666666667","3","4000","BUF@PHI","PHI","BUF","O","Abdomen","",""
"16721-8877","D","Jason","Garrison","7.680000305175781","5","4000","TB@TOR","TB","TOR","","","",""
"16721-66511","D","Ivan","Provorov","8.640000152587891","5","4000","BUF@PHI","PHI","BUF","","","",""
"16721-12667","C","Ryan","Spooner","9.524999618530273","4","4000","MIN@BOS","BOS","MIN","","","",""
"16721-8284","W","Chris","Stewart","5.816666920979817","6","4000","MIN@BOS","MIN","BOS","","","",""
"16721-8357","W","Andrew","Cogliano","10.066666920979818","6","4000","ANH@SJ","ANH","SJ","","","",""
"16721-41390","C","Elias","Lindholm","7.1400001525878904","5","4000","CAR@DET","CAR","DET","","","",""
"16721-8531","D","Michael","Del Zotto","8.53269254244291","52","4000","BUF@PHI","PHI","BUF","IR","Lower body","",""
"16721-8506","D","Mark","Streit","8.480000305175782","5","4000","BUF@PHI","PHI","BUF","","","",""
"16721-8584","W","Mikkel","Boedker","3.6000000635782876","6","4000","ANH@SJ","SJ","ANH","","","",""
"16721-58332","W","Sam","Bennett","4.799999872843425","6","3900","CGY@STL","CGY","STL","","","",""
"16721-8791","W","Matt","Moulson","11.050000190734863","4","3900","BUF@PHI","BUF","PHI","","","",""
"16721-54482","D","Stephen","Johns","8.480000305175782","5","3900","WPG@DAL","DAL","WPG","","","",""
"16721-8918","D","Anton","Stralman","5.220000076293945","5","3900","TB@TOR","TB","TOR","","","",""
"16721-39990","C","William","Karlsson","8.600000381469727","4","3900","CLS@LA","CLS","LA","","","",""
"16721-21686","W","Jason","Zucker","5.333333333333333","6","3900","MIN@BOS","MIN","BOS","","","",""
"16721-66508","C","Travis","Konecny","12.15999984741211","5","3900","BUF@PHI","PHI","BUF","","","",""
"16721-12645","W","Devante","Smith-Pelly","3.5200000762939454","5","3900","ARI@NJ","NJ","ARI","","","",""
"16721-8203","W","Drew","Stafford","3.5200000762939454","5","3900","WPG@DAL","WPG","DAL","","","",""
"16721-11284","C","Cody","Eakin","7.809756395293445","82","3900","WPG@DAL","DAL","WPG","IR","Knee","",""
"16721-8410","D","Jack","Johnson","4.800000190734863","4","3900","CLS@LA","CLS","LA","","","",""
"16721-23054","W","Leo","Komarov","8.1","5","3900","TB@TOR","TOR","TB","","","",""
"16721-43152","D","Damon","Severson","7.240000152587891","5","3900","ARI@NJ","NJ","ARI","","","",""
"16721-8468","D","Dan","Hamhuis","7.3599998474121096","5","3900","WPG@DAL","DAL","WPG","","","",""
"16721-8490","D","Andy","Greene","6.719999694824219","5","3900","ARI@NJ","NJ","ARI","","","",""
"16721-15380","D","Jordie","Benn","10.666666666666666","3","3900","WPG@DAL","DAL","WPG","","","",""
"16721-23286","D","Ryan","Murray","4.800000190734863","2","3900","CLS@LA","CLS","LA","DTD","Upper body","",""
"16721-39145","D","Danny","DeKeyser","7.066666920979817","6","3800","CAR@DET","DET","CAR","","","",""
"16721-8711","D","Kevin","Bieksa","5.866666793823242","6","3800","ANH@SJ","ANH","SJ","","","",""
"16721-8860","D","John","Moore","5.44000015258789","5","3800","ARI@NJ","NJ","ARI","","","",""
"16721-11150","W","Marcus","Foligno","9.800000190734863","4","3800","BUF@PHI","BUF","PHI","","","",""
"16721-62277","D","Michael","Matheson","11.84000015258789","5","3800","FLA@PIT","FLA","PIT","","","",""
"16721-9270","D","Jason","Demers","4.479999923706055","5","3800","FLA@PIT","FLA","PIT","","","",""
"16721-8402","W","Dustin","Brown","10.680000305175781","5","3800","CLS@LA","LA","CLS","","","",""
"16721-8356","C","Sam","Gagner","1.6000000635782878","3","3800","CLS@LA","CLS","LA","","","",""
"16721-8459","W","Joel","Ward","6.266666412353516","6","3800","ANH@SJ","SJ","ANH","","","",""
"16721-14478","W","Andrej","Nestrasil","4","2","3800","CAR@DET","CAR","DET","","","",""
"16721-8487","D","Johnny","Oduya","7.680000305175781","5","3800","WPG@DAL","DAL","WPG","","","",""
"16721-14462","C","Johan","Larsson","6.400000095367432","4","3800","BUF@PHI","BUF","PHI","","","",""
"16721-37883","D","Cody","Ceci","8.4","5","3800","OTT@VAN","OTT","VAN","","","",""
"16721-61245","C","Devin","Shore","11.04000015258789","5","3700","WPG@DAL","DAL","WPG","","","",""
"16721-8746","W","Matt","Calvert","6.199999809265137","4","3700","CLS@LA","CLS","LA","","","",""
"16721-42844","D","Connor","Carrick","7.2","5","3700","TB@TOR","TOR","TB","","","",""
"16721-14184","D","Martin","Marincin","9.066666920979818","3","3700","TB@TOR","TOR","TB","","","",""
"16721-73946","W","Sebastian","Aho","10.859999847412109","5","3700","CAR@DET","CAR","DET","","","",""
"16721-8903","D","Marco","Scandella","3.5200000762939454","5","3700","MIN@BOS","MIN","BOS","","","",""
"16721-8878","D","Dmitry","Kulikov","0.5333333412806193","3","3700","BUF@PHI","BUF","PHI","","","",""
"16721-8850","D","Deryk","Engelland","6.666666666666667","6","3700","CGY@STL","CGY","STL","","","",""
"16721-53527","W","Marko","Dano","6.202940996955423","34","3700","WPG@DAL","WPG","DAL","","","",""
"16721-8260","W","Kris","Versteeg","8.266666412353516","6","3700","CGY@STL","CGY","STL","","","",""
"16721-8288","D","John-Michael","Liles","8.1","5","3700","MIN@BOS","BOS","MIN","","","",""
"16721-23438","D","Jonas","Brodin","9.733333587646484","6","3700","MIN@BOS","MIN","BOS","","","",""
"16721-8350","D","Jonathan","Ericsson","6.133333206176758","6","3700","CAR@DET","DET","CAR","","","",""
"16721-8517","C","Brian","Boyle","6.240000152587891","5","3700","TB@TOR","TB","TOR","","","",""
"16721-59413","W","Jake","Virtanen","4","4","3700","OTT@VAN","VAN","OTT","","","",""
"16721-43139","W","Andreas","Athanasiou","5.400000095367432","4","3700","CAR@DET","DET","CAR","","","",""
"16721-12289","C","Jori","Lehtera","3.2000001271565757","3","3700","CGY@STL","STL","CGY","IR","Upper body","",""
"16721-43178","W","Teuvo","Teravainen","8.519999694824218","5","3700","CAR@DET","CAR","DET","","","",""
"16721-15398","D","Brandon","Manning","10.4","5","3700","BUF@PHI","PHI","BUF","","","",""
"16721-43133","C","Luke","Glendening","8.883333206176758","6","3700","CAR@DET","DET","CAR","","","",""
"16721-43134","W","Anthony","Mantha","6.659999847412109","10","3700","CAR@DET","DET","CAR","","","",""
"16721-23228","D","Justin","Schultz","5.950000127156575","6","3700","FLA@PIT","PIT","FLA","","","",""
"16721-23928","C","Radek","Faksa","6.880000305175781","5","3600","WPG@DAL","DAL","WPG","","","",""
"16721-15313","W","Vladislav","Namestnikov","6.759999847412109","5","3600","TB@TOR","TB","TOR","","","",""
"16721-10924","W","Adam","Cracknell","11.2","5","3600","WPG@DAL","DAL","WPG","","","",""
"16721-42862","D","Olli","Maatta","5.333333333333333","6","3600","FLA@PIT","PIT","FLA","","","",""
"16721-8990","D","Philip","Larsen","7.900000254313151","6","3600","OTT@VAN","VAN","OTT","","","",""
"16721-12089","W","Colin","Greening","8.316128638482862","31","3600","TB@TOR","TOR","TB","","","",""
"16721-58977","W","Sonny","Milano","4.799999872843425","3","3600","CLS@LA","CLS","LA","","","",""
"16721-66680","D","Jaccob","Slavin","8","5","3600","CAR@DET","CAR","DET","","","",""
"16721-8168","D","Toby","Enstrom","7.1400001525878904","5","3600","WPG@DAL","WPG","DAL","","","",""
"16721-12609","W","Zach","Hyman","7.040000152587891","5","3600","TB@TOR","TOR","TB","","","",""
"16721-8226","D","Jay","Bouwmeester","5.866666793823242","6","3600","CGY@STL","STL","CGY","","","",""
"16721-58879","W","Scott","Wilson","7.200000127156575","6","3600","FLA@PIT","PIT","FLA","","","",""
"16721-9317","D","Jamie","McBain","3.7333332697550454","3","3600","ARI@NJ","ARI","NJ","","","",""
"16721-12793","D","Brayden","McNabb","7.3599998474121096","5","3600","CLS@LA","LA","CLS","","","",""
"16721-54867","W","Melker","Karlsson","5.200000127156575","6","3600","ANH@SJ","SJ","ANH","","","",""
"16721-70125","W","Kyle","Connor","4.579999923706055","5","3600","WPG@DAL","WPG","DAL","","","",""
"16721-61860","D","Ben","Hutton","6.533333460489909","6","3600","OTT@VAN","VAN","OTT","","","",""
"16721-8486","D","Paul","Martin","5.333333333333333","6","3600","ANH@SJ","SJ","ANH","","","",""
"16721-62783","W","Joonas","Donskoi","4.533333460489909","6","3600","ANH@SJ","SJ","ANH","","","",""
"16721-70904","W","Matthew","Tkachuk","5.920000076293945","5","3600","CGY@STL","CGY","STL","","","",""
"16721-8650","D","Roman","Polak","15.600000381469727","2","3600","TB@TOR","TOR","TB","","","",""
"16721-54503","W","Ryan","Dzingel","11.919999694824218","5","3500","OTT@VAN","OTT","VAN","","","",""
"16721-15246","D","Ryan","Murphy","5.454285539899554","35","3500","CAR@DET","CAR","DET","IR","Lower body","",""
"16721-15255","W","Josh","Leivo","8.108333587646484","12","3500","TB@TOR","TOR","TB","DTD","Lower body","",""
"16721-21935","D","Connor","Murphy","9.280000305175781","5","3500","ARI@NJ","ARI","NJ","","","",""
"16721-8708","D","Christian","Ehrhoff","5.939583460489909","48","3500","MIN@BOS","BOS","MIN","","","",""
"16721-15270","W","Sven","Baertschi","3.7333332697550454","6","3500","OTT@VAN","VAN","OTT","","","",""
"16721-42924","D","Colin","Miller","4.8","5","3500","MIN@BOS","BOS","MIN","","","",""
"16721-8879","W","Shawn","Matthias","5.920000076293945","5","3500","WPG@DAL","WPG","DAL","","","",""
"16721-42981","D","Josh","Morrissey","6.079999923706055","5","3500","WPG@DAL","WPG","DAL","","","",""
"16721-11254","D","Ian","Cole","6.266666412353516","6","3500","FLA@PIT","PIT","FLA","","","",""
"16721-59120","C","Christian","Dvorak","6.925000190734863","4","3500","ARI@NJ","ARI","NJ","","","",""
"16721-8965","W","Dwight","King","4.159999847412109","5","3500","CLS@LA","LA","CLS","","","",""
"16721-21651","D","Ryan","Sproul","14.649999618530273","2","3500","CAR@DET","DET","CAR","","","",""
"16721-42629","W","Joseph","Blandisi","6.063414783012576","41","3500","ARI@NJ","NJ","ARI","","","",""
"16721-9145","D","Ben","Lovejoy","5.44000015258789","5","3500","ARI@NJ","NJ","ARI","","","",""
"16721-70375","D","Nikita","Zaitsev","8.519999694824218","5","3500","TB@TOR","TOR","TB","","","",""
"16721-8311","D","Marc","Methot","6.079999923706055","5","3500","OTT@VAN","OTT","VAN","","","",""
"16721-70914","D","Jakob","Chychrun","10.600000381469727","4","3500","ARI@NJ","ARI","NJ","","","",""
"16721-66606","D","Brandon","Carlo","10.080000305175782","5","3500","MIN@BOS","BOS","MIN","","","",""
"16721-8408","D","Rob","Scuderi","4.095238095238095","63","3500","CLS@LA","LA","CLS","","","",""
"16721-8430","D","Nick","Schultz","9.6","5","3500","BUF@PHI","PHI","BUF","","","",""
"16721-23051","W","Joakim","Nordstrom","7.3599998474121096","5","3500","CAR@DET","CAR","DET","","","",""
"16721-8545","W","Chris","Neil","6.240000152587891","5","3500","OTT@VAN","OTT","VAN","","","",""
"16721-8451","D","Josh","Gorges","4.800000190734863","4","3500","BUF@PHI","BUF","PHI","","","",""
"16721-12291","D","Christopher","Tanev","6.133333206176758","6","3500","OTT@VAN","VAN","OTT","DTD","Undisclosed","",""
"16721-43093","D","Shea","Theodore","3.200000047683716","1","3500","ANH@SJ","ANH","SJ","","","",""
"16721-15395","W","Brett","Ritchie","6.880000305175781","5","3500","WPG@DAL","DAL","WPG","","","",""
"16721-65970","C","Pavel","Zacha","5.1200000762939455","5","3500","ARI@NJ","NJ","ARI","","","",""
"16721-8675","C","Matt","Stajan","7.200000127156575","6","3500","CGY@STL","CGY","STL","","","",""
"16721-8587","D","Zbynek","Michalek","5.302857317243304","70","3500","ARI@NJ","ARI","NJ","","","",""
"16721-43008","W","Jordan","Martinook","12.55999984741211","5","3500","ARI@NJ","ARI","NJ","","","",""
"16721-15307","C","Nick","Cousins","6","4","3400","BUF@PHI","PHI","BUF","","","",""
"16721-42784","D","Jyrki","Jokipakka","7.519999694824219","5","3400","CGY@STL","CGY","STL","","","",""
"16721-42772","W","Josh","Anderson","9.199999809265137","4","3400","CLS@LA","CLS","LA","","","",""
"16721-54477","W","Bryan","Rust","2.6666666666666665","3","3400","FLA@PIT","PIT","FLA","","","",""
"16721-15340","D","Joel","Edmundson","4.266666730244954","6","3400","CGY@STL","STL","CGY","","","",""
"16721-21921","C","Riley","Sheahan","4.799999872843425","6","3400","CAR@DET","DET","CAR","","","",""
"16721-14149","W","Jimmy","Hayes","3.2","5","3400","MIN@BOS","BOS","MIN","","","",""
"16721-40030","D","Alexey","Marchenko","5.866666793823242","6","3400","CAR@DET","DET","CAR","","","",""
"16721-42977","W","Nic","Petan","3.957692366379958","26","3400","WPG@DAL","WPG","DAL","","","",""
"16721-9061","C","Peter","Holland","4.8","5","3400","TB@TOR","TOR","TB","","","",""
"16721-59117","W","Nick","Ritchie","7.866666793823242","6","3400","ANH@SJ","ANH","SJ","","","",""
"16721-12259","D","Brendan","Smith","4.799999872843425","6","3400","CAR@DET","DET","CAR","","","",""
"16721-21690","D","Chris","Wideman","7.040000152587891","5","3400","OTT@VAN","OTT","VAN","","","",""
"16721-21650","D","Xavier","Ouellet","5.199999809265137","4","3400","CAR@DET","DET","CAR","","","",""
"16721-39271","W","Seth","Griffith","2.924999952316284","4","3400","TB@TOR","TOR","TB","","","",""
"16721-9275","W","Kyle","Clifford","2.4000000953674316","4","3400","CLS@LA","LA","CLS","","","",""
"16721-9390","C","Dominic","Moore","8.319999694824219","5","3400","MIN@BOS","BOS","MIN","","","",""
"16721-14452","C","Ethan","Werek","0","0","3400","TB@TOR","TOR","TB","","","",""
"16721-8700","W","Mason","Raymond","1.2000000476837158","4","3400","ANH@SJ","ANH","SJ","","","",""
"16721-42773","W","Oliver","Bjorkstrand","1.6000000635782878","3","3300","CLS@LA","CLS","LA","","","",""
"16721-54481","D","Jake","McCabe","3.5999999046325684","4","3300","BUF@PHI","BUF","PHI","","","",""
"16721-8742","W","Viktor","Stalberg","5.400000095367432","4","3300","CAR@DET","CAR","DET","","","",""
"16721-21936","D","Dylan","DeMelo","3.6711110432942706","45","3300","ANH@SJ","SJ","ANH","","","",""
"16721-8764","D","Carl","Gunnarsson","3.7333332697550454","3","3300","CGY@STL","STL","CGY","","","",""
"16721-15272","W","Micheal","Ferland","6.933333079020183","6","3300","CGY@STL","CGY","STL","","","",""
"16721-70565","D","Jacob","Larsson","1.2000000476837158","4","3300","ANH@SJ","ANH","SJ","","","",""
"16721-8841","D","Adam","McQuaid","5.212500095367432","64","3300","MIN@BOS","BOS","MIN","IR","Upper body","",""
"16721-11232","W","Shane","Harper","6.719999694824219","5","3300","FLA@PIT","FLA","PIT","","","",""
"16721-9043","D","Jakub","Kindl","4.811363567005504","44","3300","FLA@PIT","FLA","PIT","","","",""
"16721-39395","W","Logan","Shaw","4.220754659400796","53","3300","FLA@PIT","FLA","PIT","","","",""
"16721-58926","W","Brayden","Point","7.680000305175781","5","3300","TB@TOR","TB","TOR","","","",""
"16721-58928","D","Anthony","DeAngelo","0","0","3300","ARI@NJ","ARI","NJ","","","",""
"16721-9109","W","Ryan","White","2.4000000953674316","4","3300","ARI@NJ","ARI","NJ","","","",""
"16721-11410","D","Justin","Braun","4.266666730244954","6","3300","ANH@SJ","SJ","ANH","","","",""
"16721-12646","W","Alex","Burmistrov","2.4000000953674316","4","3300","WPG@DAL","WPG","DAL","","","",""
"16721-9250","D","Nathan","Paetsch","0","0","3300","CAR@DET","DET","CAR","","","",""
"16721-12613","D","Radko","Gudas","8.200000160618833","76","3300","BUF@PHI","PHI","BUF","","","",""
"16721-8305","W","Derek","Dorsett","4.159999847412109","5","3300","OTT@VAN","VAN","OTT","IR","Shoulder","",""
"16721-58878","C","Oskar","Sundqvist","3.7111112806532116","18","3300","FLA@PIT","PIT","FLA","","","",""
"16721-39676","W","Cedric","Paquette","6.240000152587891","5","3300","TB@TOR","TB","TOR","","","",""
"16721-8536","C","Chris","Kelly","7.840000152587891","5","3300","OTT@VAN","OTT","VAN","","","",""
"16721-43167","D","Mirco","Mueller","1.6000000346790662","11","3300","ANH@SJ","SJ","ANH","","","",""
"16721-13406","D","Brenden","Dillon","3.7333332697550454","6","3300","ANH@SJ","SJ","ANH","","","",""
"16721-43175","W","Hunter","Shinkaruk","7.125","8","3300","CGY@STL","CGY","STL","","","",""
"16721-8664","W","Drew","Miller","7.733333587646484","6","3300","CAR@DET","DET","CAR","","","",""
"16721-62782","D","Jakub","Nakladal","6.400000095367432","1","3300","CAR@DET","CAR","DET","","","",""
"16721-15401","D","Kevan","Miller","6.440844898492518","71","3300","MIN@BOS","BOS","MIN","IR","Hand","",""
"16721-12447","D","Erik","Gudbranson","4.266666730244954","6","3300","OTT@VAN","VAN","OTT","","","",""
"16721-15298","W","Tyler","Graovac","1.600000023841858","2","3200","MIN@BOS","MIN","BOS","","","",""
"16721-62157","C","Andrew","Copp","3.210389570756392","77","3200","WPG@DAL","WPG","DAL","","","",""
"16721-62195","D","Brett","Pesce","6.079999923706055","5","3200","CAR@DET","CAR","DET","","","",""
"16721-15259","D","Frank","Corrado","4.751282129532251","39","3200","TB@TOR","TOR","TB","","","",""
"16721-53465","W","Hudson","Fasching","0.800000011920929","2","3200","BUF@PHI","BUF","PHI","","","",""
"16721-62019","W","Nikita","Soshnikov","10.081818320534445","11","3200","TB@TOR","TOR","TB","","","",""
"16721-70588","D","Yohann","Auvitu","6.719999694824219","5","3200","ARI@NJ","NJ","ARI","","","",""
"16721-8895","D","Justin","Falk","4.933333396911621","24","3200","BUF@PHI","BUF","PHI","","","",""
"16721-8849","D","Simon","Despres","3.200000047683716","1","3200","ANH@SJ","ANH","SJ","IR","Head","",""
"16721-12869","D","Stu","Bickel","0","0","3200","ANH@SJ","ANH","SJ","","","",""
"16721-9066","D","Luca","Sbisa","4.533333460489909","6","3200","OTT@VAN","VAN","OTT","","","",""
"16721-39356","C","Markus","Granlund","8","6","3200","OTT@VAN","VAN","OTT","","","",""
"16721-11225","W","Dale","Weise","0.4000000059604645","4","3200","BUF@PHI","PHI","BUF","O","Suspension","",""
"16721-9009","D","Michael","Kostka","3.626666768391927","15","3200","OTT@VAN","OTT","VAN","","","",""
"16721-13913","W","Tom","Kuhnhackl","1.8666666348775227","6","3200","FLA@PIT","PIT","FLA","","","",""
"16721-12280","W","Magnus","Paajarvi","6.133333206176758","3","3200","CGY@STL","STL","CGY","","","",""
"16721-11162","W","Zac","Dalpe","6.799999872843425","6","3200","MIN@BOS","MIN","BOS","","","",""
"16721-54575","D","Esa","Lindell","3.200000047683716","2","3200","WPG@DAL","DAL","WPG","","","",""
"16721-8189","D","Mark","Stuart","4.800000190734863","1","3200","WPG@DAL","WPG","DAL","","","",""
"16721-8191","D","Matt","Hunwick","4.479999923706055","5","3200","TB@TOR","TOR","TB","","","",""
"16721-8409","D","Matt","Greene","1.600000023841858","2","3200","CLS@LA","LA","CLS","","","",""
"16721-11296","C","Mark","Olver","0","0","3200","ARI@NJ","ARI","NJ","","","",""
"16721-70117","D","Steven","Santini","4.800000190734863","1","3200","ARI@NJ","NJ","ARI","","","",""
"16721-9422","D","Marc-Andre","Bergeron","0","0","3200","CLS@LA","CLS","LA","","","",""
"16721-12719","W","Chris","VandeVelde","3.8400001525878906","5","3200","BUF@PHI","PHI","BUF","","","",""
"16721-68649","D","Rob","O'Gara","4.799999872843425","3","3200","MIN@BOS","BOS","MIN","","","",""
"16721-8703","W","Alexandre","Burrows","0.9600000381469727","5","3200","OTT@VAN","VAN","OTT","IR","Neck","",""
"16721-23222","C","Zemgus","Girgensons","5.800000190734863","4","3200","BUF@PHI","BUF","PHI","","","",""
"16721-15369","W","Reid","Boucher","2.4000000953674316","2","3200","ARI@NJ","NJ","ARI","","","",""
"16721-65969","C","Dylan","Strome","4.799999872843425","3","3200","ARI@NJ","ARI","NJ","","","",""
"16721-43022","W","Connor","Brown","5.279999923706055","5","3200","TB@TOR","TOR","TB","","","",""
"16721-12438","C","Riley","Nash","2.5600000381469727","5","3200","MIN@BOS","BOS","MIN","","","",""
"16721-8827","D","Andrew","MacDonald","4.479999923706055","5","3100","BUF@PHI","PHI","BUF","","","",""
"16721-15346","C","Adam","Lowry","3.2","5","3100","WPG@DAL","WPG","DAL","","","",""
"16721-8758","W","Mike","Blunden","3.959999847412109","20","3100","OTT@VAN","OTT","VAN","","","",""
"16721-22905","D","Fredrik","Claesson","5.5","16","3100","OTT@VAN","OTT","VAN","","","",""
"16721-42863","D","Derrick","Pouliot","3.200000047683716","1","3100","FLA@PIT","PIT","FLA","IR","Undisclosed","",""
"16721-42860","W","Curtis","Lazar","5.171052631578948","76","3100","OTT@VAN","OTT","VAN","","","",""
"16721-8719","C","Brooks","Laich","4.172839506172839","81","3100","TB@TOR","TOR","TB","","","",""
"16721-8717","C","Boyd","Gordon","4","5","3100","BUF@PHI","PHI","BUF","","","",""
"16721-21895","W","Chris","Wagner","4.133333206176758","6","3100","ANH@SJ","ANH","SJ","","","",""
"16721-15289","W","Matt","Puempel","1.600000023841858","1","3100","OTT@VAN","OTT","VAN","","","",""
"16721-38947","D","Andrej","Sustr","2.5600000381469727","5","3100","TB@TOR","TB","TOR","","","",""
"16721-14217","D","Patrik","Nemeth","3.2000001271565757","3","3100","WPG@DAL","DAL","WPG","","","",""
"16721-73981","C","Denis","Malgin","5.1200000762939455","5","3100","FLA@PIT","FLA","PIT","","","",""
"16721-59220","D","Haydn","Fleury","0","0","3100","CAR@DET","CAR","DET","","","",""
"16721-42962","D","Brett","Kulak","5.866666793823242","3","3100","CGY@STL","CGY","STL","","","",""
"16721-9074","D","David","Schlemko","5.066666603088379","6","3100","ANH@SJ","SJ","ANH","","","",""
"16721-9073","W","Lauri","Korpikoski","6.240000152587891","5","3100","WPG@DAL","DAL","WPG","","","",""
"16721-21735","D","Matt","Tennyson","3.5899998982747396","30","3100","CAR@DET","CAR","DET","","","",""
"16721-21755","W","Alex","Chiasson","4.666666666666667","6","3100","CGY@STL","CGY","STL","","","",""
"16721-41591","D","Jon","Merrill","3.80638284886137","47","3100","ARI@NJ","NJ","ARI","IR","Finger","",""
"16721-39311","C","Nick","Shore","2.5600000381469727","5","3100","CLS@LA","LA","CLS","","","",""
"16721-21710","W","J.T.","Brown","2.2399999618530275","5","3100","TB@TOR","TB","TOR","","","",""
"16721-12266","D","Korbinian","Holzer","4.800000190734863","2","3100","ANH@SJ","ANH","SJ","","","",""
"16721-21649","D","Zach","Trotman","6.273684049907484","38","3100","CLS@LA","LA","CLS","","","",""
"16721-12249","D","Alex","Biega","1.600000023841858","1","3100","OTT@VAN","VAN","OTT","","","",""
"16721-11119","D","Nate","Prosser","3.200000047683716","2","3100","MIN@BOS","MIN","BOS","","","",""
"16721-62276","C","Austin","Czarnik","1.600000023841858","2","3100","MIN@BOS","BOS","MIN","","","",""
"16721-58890","W","Nikolay","Goldobin","3.644444359673394","9","3100","ANH@SJ","SJ","ANH","","","",""
"16721-9158","D","Clayton","Stoner","5.599999904632568","4","3100","ANH@SJ","ANH","SJ","","","",""
"16721-39264","D","Derek","Forbort","3.8400001525878906","5","3100","CLS@LA","LA","CLS","","","",""
"16721-39235","C","Chris","Tierney","4","6","3100","ANH@SJ","SJ","ANH","","","",""
"16721-39234","W","Matt","Nieto","3.2","5","3100","ANH@SJ","SJ","ANH","","","",""
"16721-12120","D","Matt","Bartkowski","4.6400001525878904","80","3100","OTT@VAN","OTT","VAN","","","",""
"16721-62254","W","Kyle","Rau","1.600000023841858","1","3100","FLA@PIT","FLA","PIT","","","",""
"16721-39248","W","Dmitrij","Jaskin","4","4","3100","CGY@STL","STL","CGY","DTD","Back","",""
"16721-12643","W","Emerson","Etem","0","2","3100","ANH@SJ","ANH","SJ","","","",""
"16721-8167","D","Ron","Hainsey","0.9600000381469727","5","3100","CAR@DET","CAR","DET","","","",""
"16721-66656","D","Mike","Reilly","1.600000023841858","2","3100","MIN@BOS","MIN","BOS","","","",""
"16721-39643","D","Nikita","Nesterov","3.2","5","3100","TB@TOR","TB","TOR","","","",""
"16721-12601","D","Dalton","Prout","1.600000023841858","2","3100","CLS@LA","CLS","LA","","","",""
"16721-8210","D","Chris","Butler","3.8400001525878906","5","3100","CGY@STL","STL","CGY","","","",""
"16721-9299","W","Jack","Skille","3.2000001271565757","3","3100","OTT@VAN","VAN","OTT","","","",""
"16721-54951","C","Pierre-Edouard","Bellemare","5.1200000762939455","5","3100","BUF@PHI","PHI","BUF","","","",""
"16721-11277","W","Jordan","Schroeder","4.184615501990685","26","3100","MIN@BOS","MIN","BOS","","","",""
"16721-8417","C","Kyle","Brodziak","1.9200000762939453","5","3100","CGY@STL","STL","CGY","","","",""
"16721-9393","W","Eric","Fehr","3.4666665395100913","6","3100","FLA@PIT","PIT","FLA","","","",""
"16721-68608","D","Nikita","Tryamkin","5.723077040452224","13","3100","OTT@VAN","VAN","OTT","","","",""
"16721-12710","W","Lance","Bouma","3.4666665395100913","6","3100","CGY@STL","CGY","STL","","","",""
"16721-12672","W","Greg","McKegg","4.159999847412109","5","3100","FLA@PIT","FLA","PIT","","","",""
"16721-54193","W","Phillip","Di Giuseppe","4.799999872843425","3","3100","CAR@DET","CAR","DET","","","",""
"16721-8567","D","Braydon","Coburn","2.8799999237060545","5","3100","TB@TOR","TB","TOR","","","",""
"16721-54194","D","Josh","Manson","4","6","3100","ANH@SJ","ANH","SJ","","","",""
"16721-62858","D","Dean","Kukan","2.5999999046325684","8","3100","CLS@LA","CLS","LA","","","",""
"16721-8470","D","Cody","Franson","4","4","3100","BUF@PHI","BUF","PHI","","","",""
"16721-14461","C","Linden","Vey","5.290243753572789","41","3100","CGY@STL","CGY","STL","","","",""
"16721-43090","W","Nick","Sorensen","4.8","5","3100","ANH@SJ","ANH","SJ","","","",""
"16721-8688","D","Luke","Schenn","2.8799999237060545","5","3100","ARI@NJ","ARI","NJ","","","",""
"16721-15381","W","Ryan","Garbutt","4.133333206176758","6","3100","ANH@SJ","ANH","SJ","","","",""
"16721-15365","C","Andy","Andreoff","1.9200000762939453","5","3100","CLS@LA","LA","CLS","","","",""
"16721-8579","W","Scottie","Upshall","6","6","3100","CGY@STL","STL","CGY","","","",""
"16721-54502","W","Nic","Kerdiles","0","0","3000","ANH@SJ","ANH","SJ","DTD","Concussion","",""
"16721-70416","D","Markus","Nutivaara","0.4000000059604645","4","3000","CLS@LA","CLS","LA","","","",""
"16721-8829","C","Nate","Thompson","3.942857080576371","49","3000","ANH@SJ","ANH","SJ","IR","Achilles","",""
"16721-54475","D","Christian","Folin","1.9200000762939453","5","3000","MIN@BOS","MIN","BOS","","","",""
"16721-54478","C","Nic","Dowd","9.5","3","3000","CLS@LA","LA","CLS","","","",""
"16721-15341","W","Ty","Rattie","1.600000023841858","1","3000","CGY@STL","STL","CGY","","","",""
"16721-15358","W","Cory","Conacher","0","0","3000","TB@TOR","TB","TOR","","","",""
"16721-73827","W","Thomas","Di Pauli","0","0","3000","FLA@PIT","PIT","FLA","","","",""
"16721-15349","D","Joe","Morrow","1.600000023841858","2","3000","MIN@BOS","BOS","MIN","","","",""
"16721-21926","D","Brian","Dumoulin","4.266666730244954","6","3000","FLA@PIT","PIT","FLA","","","",""
"16721-8759","C","Derek","MacKenzie","4.8799999237060545","5","3000","FLA@PIT","FLA","PIT","","","",""
"16721-21932","W","Beau","Bennett","2.4000000953674316","4","3000","ARI@NJ","NJ","ARI","","","",""
"16721-15252","C","Lukas","Sedlak","3.200000047683716","2","3000","CLS@LA","CLS","LA","","","",""
"16721-15293","D","Jamie","Oleksiak","0","2","3000","WPG@DAL","DAL","WPG","","","",""
