"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16711-54742","TE","Scott","Simonson","1.5","1","4500","ARI@CAR","CAR","ARI","","","",""
"16711-32309","TE","M.J.","McFarland","0","0","4500","PHI@DAL","PHI","DAL","","","",""
"16711-32807","TE","Anthony","Denham","0","0","4500","PHI@DAL","PHI","DAL","","","",""
"16711-30385","WR","Marlon","Brown","2.0222223069932728","9","4500","SD@DEN","DEN","SD","","","",""
"16711-31329","WR","Russell","Shepard","5.199999809265137","4","4500","OAK@TB","TB","OAK","","","",""
"16711-55577","WR","Hunter","Sharp","0","0","4500","PHI@DAL","PHI","DAL","","","",""
"16711-28525","WR","Braxton","Miller","1.4249999523162842","4","4500","DET@HOU","HOU","DET","","","",""
"16711-26610","WR","Paul","Richardson","2.2600000381469725","5","4500","SEA@NO","SEA","NO","","","",""
"16711-29327","WR","Bralon","Addison","0","0","4500","SD@DEN","DEN","SD","","","",""
"16711-30403","WR","Chris","Conley","5.450000127156575","6","4500","KC@IND","KC","IND","","","",""
"16711-44784","RB","Darius","Jackson","0","0","4500","PHI@DAL","DAL","PHI","","","",""
"16711-27439","WR","Durron","Neal","0","0","4500","SD@DEN","DEN","SD","","","",""
"16711-31263","WR","Ricardo","Louis","3.683333396911621","6","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-39411","TE","Gavin","Escobar","2.057142802647182","7","4500","PHI@DAL","DAL","PHI","","","",""
"16711-29340","WR","Josh","Huff","4.216666539510091","6","4500","PHI@DAL","PHI","DAL","","","",""
"16711-54694","TE","Justin","Perillo","1.350000023841858","2","4500","GB@ATL","GB","ATL","","","",""
"16711-30428","WR","Malcolm","Mitchell","2.2399999618530275","5","4500","NE@BUF","NE","BUF","","","",""
"16711-16078","TE","Ross","Travis","0.6666666666666666","3","4500","KC@IND","KC","IND","","","",""
"16711-54687","RB","Charcandrick","West","3.5799999237060547","5","4500","KC@IND","KC","IND","","","",""
"16711-31280","K","Cody","Parkey","7.6","5","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-28487","TE","Jeff","Heuerman","1.933333396911621","3","4500","SD@DEN","DEN","SD","","","",""
"16711-29351","WR","De'Anthony","Thomas","2.299999952316284","2","4500","KC@IND","KC","IND","","","",""
"16711-27411","RB","Aaron","Ripkowski","1.5","3","4500","GB@ATL","GB","ATL","","","",""
"16711-33840","WR","Keyarris","Garrett","0","0","4500","ARI@CAR","CAR","ARI","","","",""
"16711-28502","WR","Devin","Smith","2.857142857142857","7","4500","NYJ@CLE","NYJ","CLE","NA","Knee","",""
"16711-32410","RB","Trey","Williams","1.2000000476837158","1","4500","KC@IND","IND","KC","","","",""
"16711-54651","RB","Dominique","Williams","0","0","4500","NYJ@CLE","NYJ","CLE","","","",""
"16711-34014","WR","Aaron","Dobson","3.433333396911621","6","4500","DET@HOU","DET","HOU","","","",""
"16711-12090","K","Nick","Novak","10.4","5","4500","DET@HOU","HOU","DET","","","",""
"16711-47953","WR","Lucky","Whitehead","1.433333396911621","6","4500","PHI@DAL","DAL","PHI","","","",""
"16711-29277","TE","Stephen","Anderson","2.1666666666666665","3","4500","DET@HOU","HOU","DET","","","",""
"16711-28545","RB","Rod","Smith","0.44999998807907104","2","4500","PHI@DAL","DAL","PHI","","","",""
"16711-70335","TE","Seth","DeValve","0","0","4500","NYJ@CLE","CLE","NYJ","Q","Knee","",""
"16711-54623","WR","Jeff","Janis","1.433333396911621","3","4500","GB@ATL","GB","ATL","","","",""
"16711-54621","WR","Walt","Powell","2.950000047683716","4","4500","NE@BUF","BUF","NE","","","",""
"16711-29290","WR","Bryce","Treggs","0","0","4500","PHI@DAL","PHI","DAL","","","",""
"16711-7244","RB","John","Kuhn","5.840000152587891","5","4500","SEA@NO","NO","SEA","","","",""
"16711-28562","TE","Jake","Stoneburner","6.400000254313151","3","4500","SEA@NO","NO","SEA","","","",""
"16711-28570","TE","Nick","Vannett","0","1","4500","SEA@NO","SEA","NO","","","",""
"16711-29304","RB","Daniel","Lasco","1.899999976158142","2","4500","SEA@NO","NO","SEA","Q","Hamstring","",""
"16711-32429","K","Josh","Lambo","10.857142857142858","7","4500","SD@DEN","SD","DEN","","","",""
"16711-32957","TE","Eric","Tomlinson","0","0","4500","DET@HOU","HOU","DET","","","",""
"16711-72262","TE","Nick","Truesdell","0","0","4500","KC@IND","IND","KC","","","",""
"16711-22767","WR","Brian","Tyms","0","0","4500","KC@IND","IND","KC","","","",""
"16711-30297","TE","Trey","Burton","3.7","5","4500","PHI@DAL","PHI","DAL","","","",""
"16711-22746","WR","Kashif","Moore","0","0","4500","KC@IND","KC","IND","","","",""
"16711-46001","RB","Joey","Iosefa","2.549999952316284","2","4500","NE@BUF","NE","BUF","","","",""
"16711-38301","TE","Darren","Fells","2.6500000953674316","4","4500","ARI@CAR","ARI","CAR","","","",""
"16711-33978","RB","Devon","Johnson","0","0","4500","ARI@CAR","CAR","ARI","IR","Undisclosed","",""
"16711-31406","RB","Alfred","Blue","1.7833333015441895","6","4500","DET@HOU","HOU","DET","","","",""
"16711-32483","WR","Josh","Boyce","0","0","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-70373","TE","Mike","Miller","0","0","4500","KC@IND","IND","KC","","","",""
"16711-61666","WR","Jared","Dangerfield","0","0","4500","SEA@NO","NO","SEA","","","",""
"16711-29183","RB","D.J.","Foster","1.0333333015441895","3","4500","NE@BUF","NE","BUF","","","",""
"16711-62628","WR","DeAndre","Carter","0","0","4500","NE@BUF","NE","BUF","","","",""
"16711-62631","RB","Gus","Johnson","0","0","4500","GB@ATL","ATL","GB","","","",""
"16711-25751","TE","Chris","Pantale","0","0","4500","PHI@DAL","PHI","DAL","","","",""
"16711-24797","RB","Juwan","Thompson","1.6124999523162842","8","4500","SD@DEN","DEN","SD","","","",""
"16711-33571","RB","George","Atkinson III","0","4","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-62600","WR","Joshua","Stangby","0","0","4500","KC@IND","IND","KC","","","",""
"16711-39615","TE","Brandon","Williams","0","6","4500","SEA@NO","SEA","NO","","","",""
"16711-46088","RB","Jhurell","Pressley","0","0","4500","GB@ATL","GB","ATL","","","",""
"16711-32000","TE","Luke","Willson","1.6","5","4500","SEA@NO","SEA","NO","O","Knee - mcl","",""
"16711-11454","RB","Dexter","McCluster","1.3","5","4500","SD@DEN","SD","DEN","","","",""
"16711-62623","RB","John","Crockett","1.0499999523162842","2","4500","GB@ATL","GB","ATL","IR","Shoulder","",""
"16711-27692","RB","Josh","Ferguson","3.8333333333333335","6","4500","KC@IND","IND","KC","","","",""
"16711-62617","TE","Khari","Lee","0","1","4500","DET@HOU","DET","HOU","","","",""
"16711-11431","TE","Jermaine","Gresham","1.6285713740757533","7","4500","ARI@CAR","ARI","CAR","","","",""
"16711-38517","RB","Dreamius","Smith","0","2","4500","SD@DEN","SD","DEN","","","",""
"16711-24817","TE","Nick","O'Leary","2.279999923706055","5","4500","NE@BUF","BUF","NE","","","",""
"16711-38523","TE","Geoff","Swaim","1.625","4","4500","PHI@DAL","DAL","PHI","","","",""
"16711-31015","WR","DeAndrew","White","1.399999976158142","2","4500","NE@BUF","NE","BUF","","","",""
"16711-48380","K","Wil","Lutz","8","6","4500","SEA@NO","NO","SEA","","","",""
"16711-14761","WR","Andre","Holmes","3.2999998728434243","6","4500","OAK@TB","OAK","TB","","","",""
"16711-24720","TE","Braxton","Deaver","0","0","4500","ARI@CAR","CAR","ARI","","","",""
"16711-25827","TE","Asante","Cleveland","0.6000000238418579","1","4500","SD@DEN","SD","DEN","","","",""
"16711-27771","WR","Cody","Latimer","0.925000011920929","4","4500","SD@DEN","DEN","SD","NA","Concussion","",""
"16711-11504","WR","Andre","Roberts","2.7714285169328963","7","4500","DET@HOU","DET","HOU","","","",""
"16711-48344","WR","Albert","Wilson","3.0799999237060547","5","4500","KC@IND","KC","IND","","","",""
"16711-39678","TE","E.J.","Bibbs","0.6000000238418579","2","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-62680","WR","Donteea","Dye","2.470000076293945","10","4500","OAK@TB","TB","OAK","","","",""
"16711-11488","TE","Ed","Dickson","3.825000047683716","4","4500","ARI@CAR","CAR","ARI","","","",""
"16711-12550","D","Seattle","Seahawks","9.166666666666666","6","4500","SEA@NO","SEA","NO","","","",""
"16711-12553","D","Carolina","Panthers","5.666666666666667","6","4500","ARI@CAR","CAR","ARI","","","",""
"16711-32082","WR","Jordan","Taylor","0.8333333333333334","3","4500","SD@DEN","DEN","SD","","","",""
"16711-15838","TE","Erik","Swoope","5.650000095367432","2","4500","KC@IND","IND","KC","","","",""
"16711-22447","WR","Griff","Whalen","0.8500000238418579","2","4500","SD@DEN","SD","DEN","","","",""
"16711-30012","WR","Kevin","Smith","1.933333396911621","3","4500","SEA@NO","SEA","NO","","","",""
"16711-39455","RB","Kerwynn","Williams","3.4666665395100913","6","4500","ARI@CAR","ARI","CAR","","","",""
"16711-62508","TE","James","O'Shaughnessy","2.339999961853027","5","4500","KC@IND","KC","IND","","","",""
"16711-29991","RB","Bishop","Sankey","4.183333396911621","12","4500","NE@BUF","NE","BUF","","","",""
"16711-10354","RB","Marcel","Reece","4.233333333333333","15","4500","OAK@TB","OAK","TB","","","",""
"16711-24679","RB","Zac","Brooks","0","0","4500","SEA@NO","SEA","NO","","","",""
"16711-24682","RB","Andre","Ellington","1.3428570883614677","7","4500","ARI@CAR","ARI","CAR","","","",""
"16711-38651","TE","Beau","Sandland","0","0","4500","ARI@CAR","CAR","ARI","","","",""
"16711-18009","TE","Chris","Manhertz","0","0","4500","ARI@CAR","CAR","ARI","","","",""
"16711-31184","RB","Jonathan","Williams","0.15000000596046448","2","4500","NE@BUF","BUF","NE","","","",""
"16711-24569","K","Chandler","Catanzaro","6.571428571428571","7","4500","ARI@CAR","ARI","CAR","","","",""
"16711-31191","WR","Mekale","McKay","0","0","4500","KC@IND","IND","KC","","","",""
"16711-14683","RB","Patrick","DiMarco","1.4","5","4500","GB@ATL","ATL","GB","","","",""
"16711-41370","WR","Trevor","Davis","0","5","4500","GB@ATL","GB","ATL","","","",""
"16711-24589","WR","Jaron","Brown","5.033333460489909","6","4500","ARI@CAR","ARI","CAR","O","Knee","",""
"16711-22292","RB","Lance","Dunbar","3.75","4","4500","PHI@DAL","DAL","PHI","Q","Knee","",""
"16711-25694","RB","Andre","Williams","2.1812500953674316","16","4500","SD@DEN","SD","DEN","","","",""
"16711-7001","TE","Kellen","Davis","0","1","4500","NYJ@CLE","NYJ","CLE","","","",""
"16711-39492","TE","Josh","Hill","5.199999809265137","2","4500","SEA@NO","NO","SEA","","","",""
"16711-9442","WR","Brandon","Tate","0.6428571428571429","7","4500","NE@BUF","BUF","NE","","","",""
"16711-24621","WR","Charone","Peake","4.925000190734863","4","4500","NYJ@CLE","NYJ","CLE","","","",""
"16711-7975","RB","Mike","Tolbert","1.3999999364217122","6","4500","ARI@CAR","CAR","ARI","","","",""
"16711-28933","WR","Jared","Abbrederis","0.6499999761581421","2","4500","GB@ATL","GB","ATL","IR","Quadriceps","",""
"16711-62544","RB","Brandon","Wegher","0","1","4500","ARI@CAR","CAR","ARI","","","",""
"16711-22317","WR","Brenton","Bersin","2.8799999237060545","5","4500","ARI@CAR","CAR","ARI","","","",""
"16711-33733","WR","Xavier","Rush","0","0","4500","PHI@DAL","PHI","DAL","","","",""
"16711-11648","TE","Jim","Dray","1.0111111534966364","9","4500","NE@BUF","BUF","NE","","","",""
"16711-27918","TE","Henry","Krieger-Coble","0","0","4500","SD@DEN","DEN","SD","","","",""
"16711-6810","K","Dan","Carpenter","7.285714285714286","7","4500","NE@BUF","BUF","NE","","","",""
"16711-22220","TE","Sean","McGrath","0.8999999761581421","2","4500","SD@DEN","SD","DEN","","","",""
"16711-22219","WR","Jermaine","Kearse","4.633333206176758","6","4500","SEA@NO","SEA","NO","","","",""
"16711-23046","RB","Jamize","Olawale","3.5333334604899087","6","4500","OAK@TB","OAK","TB","","","",""
"16711-23055","TE","Brandon","Bostick","0.4666666587193807","3","4500","NYJ@CLE","NYJ","CLE","","","",""
"16711-29830","WR","Shaq","Evans","0","0","4500","NE@BUF","NE","BUF","","","",""
"16711-30807","TE","Mychal","Rivera","1.5","3","4500","OAK@TB","OAK","TB","","","",""
"16711-43260","TE","Darion","Griswold","0","0","4500","KC@IND","IND","KC","","","",""
"16711-28890","RB","Derek","Watt","0.8666666348775228","3","4500","SD@DEN","SD","DEN","","","",""
"16711-6828","RB","Tim","Hightower","1.7166666984558105","6","4500","SEA@NO","NO","SEA","","","",""
"16711-6823","TE","John","Phillips","4.166666666666667","3","4500","SD@DEN","DEN","SD","","","",""
"16711-40843","RB","Alex","Collins","2.4","5","4500","SEA@NO","SEA","NO","","","",""
"16711-33403","WR","Tevin","Jones","0","0","4500","DET@HOU","HOU","DET","","","",""
"16711-40857","RB","Peyton","Barber","7.5","2","4500","OAK@TB","TB","OAK","","","",""
"16711-26057","RB","Michael","Burton","1.6375000476837158","8","4500","DET@HOU","DET","HOU","","","",""
"16711-28815","RB","Akeem","Hunt","2.357142857142857","7","4500","DET@HOU","HOU","DET","","","",""
"16711-7856","WR","Matthew","Slater","0.25","2","4500","NE@BUF","NE","BUF","","","",""
"16711-28807","TE","Gabe","Holmes","0","0","4500","OAK@TB","OAK","TB","IR","Ankle","",""
"16711-11766","TE","Jeff","Cumberland","1.4571428298950195","7","4500","SD@DEN","SD","DEN","IR","Achilles","",""
"16711-26934","RB","Toben","Opurum","0","2","4500","SD@DEN","DEN","SD","","","",""
"16711-12305","RB","Will","Tukuafu","0","1","4500","SEA@NO","SEA","NO","","","",""
"16711-28021","RB","Sione","Houma","0","0","4500","SEA@NO","NO","SEA","","","",""
"16711-25886","WR","Devin","Street","2.5","1","4500","KC@IND","IND","KC","","","",""
"16711-7761","TE","Jared","Cook","2.7666667302449546","3","4500","GB@ATL","GB","ATL","O","Ankle","",""
"16711-11522","WR","Marcus","Easley","4.100000063578288","3","4500","NE@BUF","BUF","NE","NA","Kneecap","",""
"16711-12541","D","New England","Patriots","7.142857142857143","7","4500","NE@BUF","NE","BUF","","","",""
"16711-6660","RB","Donald","Brown","6.950000127156575","6","4500","NE@BUF","NE","BUF","","","",""
"16711-12537","D","Oakland","Raiders","4.857142857142857","7","4500","OAK@TB","OAK","TB","","","",""
"16711-12536","D","Kansas City","Chiefs","10.333333333333334","6","4500","KC@IND","KC","IND","","","",""
"16711-11538","TE","Garrett","Graham","1.5714285714285714","7","4500","SD@DEN","DEN","SD","","","",""
"16711-11543","TE","Clay","Harbor","1.7000000476837158","2","4500","DET@HOU","DET","HOU","","","",""
"16711-11562","TE","Andrew","Quarless","1.6999999682108562","3","4500","DET@HOU","DET","HOU","","","",""
"16711-7801","TE","Brandon","Myers","3.2666667302449546","3","4500","OAK@TB","TB","OAK","","","",""
"16711-22123","TE","James","Hanna","1.5499999523162842","8","4500","PHI@DAL","DAL","PHI","NA","Knee","",""
"16711-7806","RB","Darren","McFadden","10.981249809265137","16","4500","PHI@DAL","DAL","PHI","O","Elbow","",""
"16711-19342","TE","Demetrius","Harris","1.6999999682108562","6","4500","KC@IND","KC","IND","","","",""
"16711-22116","RB","Cyrus","Gray","0","0","4500","GB@ATL","ATL","GB","","","",""
"16711-11556","TE","Michael","Hoomanawanui","2.910000038146973","10","4500","SEA@NO","NO","SEA","IR","Lower leg","",""
"16711-29725","TE","Levine","Toilolo","3.7","5","4500","GB@ATL","ATL","GB","","","",""
"16711-31874","RB","Kenneth","Farrow","1.0333333015441895","3","4500","SD@DEN","SD","DEN","","","",""
"16711-33424","WR","Mose","Frazier","0","0","4500","SD@DEN","DEN","SD","","","",""
"16711-29723","RB","Stepfan","Taylor","0.6000000238418579","2","4500","ARI@CAR","ARI","CAR","","","",""
"16711-27020","RB","Glenn","Gronkowski","0","0","4500","NE@BUF","NE","BUF","","","",""
"16711-22029","RB","Bernard","Pierce","0.824999988079071","4","4500","NYJ@CLE","NYJ","CLE","","","",""
"16711-7706","TE","Chase","Coffman","8.550000190734863","2","4500","KC@IND","IND","KC","","","",""
"16711-6742","TE","Brent","Celek","2.5999999046325684","4","4500","PHI@DAL","PHI","DAL","","","",""
"16711-57348","RB","Glenn","Winston","-2.799999952316284","1","4500","NYJ@CLE","CLE","NYJ","IR","Shoulder","",""
"16711-14394","TE","Virgil","Green","4.833333333333333","3","4500","SD@DEN","DEN","SD","","","",""
"16711-14369","RB","Jordan","Todman","0","5","4500","KC@IND","IND","KC","","","",""
"16711-45472","TE","Garrett","Griffin","0","0","4500","SEA@NO","NO","SEA","","","",""
"16711-11609","RB","James","Starks","3.049999952316284","4","4500","GB@ATL","GB","ATL","O","Knee","",""
"16711-14372","WR","Aldrick","Robinson","3.2333332697550454","6","4500","GB@ATL","ATL","GB","","","",""
"16711-28721","RB","Brandon","Cottom","0","0","4500","SEA@NO","SEA","NO","IR","Achilles","",""
"16711-29821","WR","Jordan","Payton","0","1","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-38790","WR","Jalin","Marshall","1.3","5","4500","NYJ@CLE","NYJ","CLE","","","",""
"16711-22034","WR","Chris","Givens","3.7928570338657925","14","4500","PHI@DAL","PHI","DAL","","","",""
"16711-28735","WR","Daniel","Anthrop","0","0","4500","KC@IND","IND","KC","","","",""
"16711-28131","WR","Keith","Mumphery","1.4214285441807337","14","4500","DET@HOU","HOU","DET","NA","Coach's decision","",""
"16711-33473","WR","Chris","Brown","0","0","4500","PHI@DAL","DAL","PHI","","","",""
"16711-10531","WR","Jordan","Norwood","2.866666793823242","6","4500","SD@DEN","DEN","SD","","","",""
"16711-29768","RB","Patrick","Skov","0","0","4500","NYJ@CLE","CLE","NYJ","","","",""
"16711-24882","K","Roberto","Aguayo","5.166666666666667","6","4500","OAK@TB","TB","OAK","","","",""
"16711-22051","TE","Orson","Charles","0","0","4500","DET@HOU","DET","HOU","","","",""
"16711-22048","RB","Robert","Turbin","4.233333269755046","6","4500","KC@IND","IND","KC","","","",""
"16711-6782","K","Matt","Prater","8.285714285714286","7","4500","DET@HOU","DET","HOU","","","",""
"16711-14339","RB","Dion","Lewis","14.599999564034599","7","4500","NE@BUF","NE","BUF","NA","Knee","",""
"16711-33488","TE","Troy","Niklas","0.25","2","4500","ARI@CAR","ARI","CAR","IR","Wrist","",""
"16711-14348","TE","Lee","Smith","1.9666666984558105","3","4500","OAK@TB","OAK","TB","IR","Ankle","",""
"16711-12525","D","Atlanta","Falcons","6.857142857142857","7","4400","GB@ATL","ATL","GB","","","",""
"16711-12526","D","Buffalo","Bills","10.714285714285714","7","4400","NE@BUF","BUF","NE","","","",""
"16711-12532","D","Detroit","Lions","4.857142857142857","7","4400","DET@HOU","DET","HOU","","","",""
"16711-12556","D","Houston","Texans","6.666666666666667","6","4300","DET@HOU","HOU","DET","","","",""
"16711-12533","D","Green Bay","Packers","6.833333333333333","6","4300","GB@ATL","GB","ATL","","","",""
"16711-12535","D","Indianapolis","Colts","4.142857142857143","7","4300","KC@IND","IND","KC","","","",""
"16711-12548","D","San Diego","Chargers","6.857142857142857","7","4200","SD@DEN","SD","DEN","","","",""
"16711-12551","D","Tampa Bay","Buccaneers","6.166666666666667","6","4200","OAK@TB","TB","OAK","","","",""
"16711-12529","D","Cleveland","Browns","4.142857142857143","7","4200","NYJ@CLE","CLE","NYJ","","","",""
"16711-12542","D","New Orleans","Saints","2.6666666666666665","6","4000","SEA@NO","NO","SEA","","","",""
